#	ZT2	ZT6	ZT10	ZT14	ZT18	ZT22	ZT26	ZT30	ZT34	ZT38	ZT42	ZT46
"0610009B22Rik"	2.51890758272838	2.40429636615072	2.05088678580525	2.52613847919569	2.38445458467188	2.52060445962016	2.47454953897359	2.33026521976428	1.9950207488018	1.97501530132741	2.29503428229459	2.66684108853692
"0610010F05Rik"	0.299231507839217	0.216515272153683	0.0729931047877024	0.517649931097954	0.327373174262084	0.118509493495723	-0.484991118474715	-0.992137709478658	0.116431247806288	0.541372340743708	-0.0210792620171514	0.235829883141039
"0610012G03Rik"	1.18083177285661	1.29549444413181	1.39031927235234	1.51942119846276	1.31602491978741	1.46330563120478	1.15390415453712	1.52440341409905	1.25672826731115	1.25391011136028	1.38988186841802	1.56803747302682
"0610040J01Rik"	1.44909416151359	1.55858292703503	1.92309870110574	1.64468021135169	1.40231681340723	1.48694491648153	1.68953068400692	1.75272448702977	1.6812732298396	1.66514465419361	1.46040604679204	1.40257932170773
"1110004F10Rik"	2.4148743519121	2.37255348513799	2.41031881003553	2.47032116938174	2.37012751765019	2.36572269861141	2.45650266589556	2.1427881967884	2.2575453795267	2.2537338456983	2.16909916522953	2.53502869513583
"1110006O24Rik"	-1.09423392974832	-0.667859153994832	0.0820221902852003	-0.808596978203661	-0.722436622408045	-0.727067048386142	-0.455427256642468	-0.426328535290308	-0.40482021801262	-0.663764311274141	-0.499435798154966	-0.505596540956327
"1110008L16Rik"	1.34718605545754	1.28375534580664	0.632548176979113	1.24064764819425	0.982405668150927	1.31036974895092	1.03922779998219	0.79966136176425	0.975090285584837	0.858314549470736	1.04886430253448	1.28204249542967
"1110008P14Rik"	0.405822848342461	0.338176125987632	0.439724119349135	0.43337191105605	0.319535671521103	0.644501931306826	0.293788617972797	0.900213822220281	0.519811946911454	0.24258026193612	0.348325780710301	0.265456080334869
"1110012L19Rik"	-0.534198449545173	-0.0275928952510043	-0.386709984135655	0.0517325874821264	-0.501220796299648	-0.37610742274688	-0.537369926619542	-0.558044710770066	-0.286249620986847	-1.01893937711714	-1.1744142250848	-0.231061202797829
"1110017D15Rik"	-0.844938252652452	-0.716810823818395	-0.264104752622195	-0.796140527947372	-0.815521570804376	-0.821184435852603	-0.652448507942466	-0.187788222716718	-0.82251002792814	-0.526108577222582	-0.39186299560803	-0.610557677811241
"1110038F14Rik"	0.142108486220033	0.148525053049926	0.402106181272109	0.0611665222832523	0.135747705841184	0.256151556282125	0.0824631382105432	-0.0633999691763583	-0.175410077938611	-0.00377572703891094	0.390018705914245	0.213870429368943
"1110051M20Rik"	-0.896538867942679	-0.983485527296667	-0.863187344334144	-1.13130228484	-1.00539298518245	-1.12775342831144	-0.790864210893648	-0.753846483713057	-0.884031319324541	-1.04039753960021	-1.04835782652322	-0.989654532259311
"1110059G10Rik"	0.314418207681316	0.627212557383191	0.0935240857795003	0.627668738017132	0.438885291872448	0.724728789718545	0.587244114285141	-0.459580692215569	0.374984739364884	0.601954003169223	0.319354603226373	0.433636709350933
"1300017J02Rik"	5.26543560762216	5.3976684330789	5.35412830352266	5.35877453364047	5.27789380793747	5.38463973213567	5.42252906360492	5.33461846219913	5.35953305437982	5.30678522781463	5.33931439981338	5.48010968471428
"1500002F19Rik"	-3.7980545176001	-3.86286473165704	-4.00142781499489	-3.6758284660755	-3.48850725499509	-3.71066606850593	-3.91462919069513	-3.76169137948854	-3.545931097824	-3.07591493882272	-3.85681759789436	-3.82811065047349
"1500015O10Rik"	-2.3409383928271	-2.05664370266851	-1.97698439657354	-2.52088599842073	-2.28995757986107	-2.14967768399546	-1.95911356094729	-1.99924587490909	-2.29438655889314	-2.07793222634624	-2.10741751674343	-2.20467580114716
"1600002K03Rik"	-0.380532460497013	-0.385193999155254	0.141966751382186	0.0334453577353351	-0.332417854767159	-0.237696942184045	-0.325918465558066	-0.120660788367151	-0.197703123600184	-0.0258418913755207	-0.199839437462701	0.0674918576835983
"1600012H06Rik"	0.380779697366032	0.141348731090934	0.398594103085427	0.214445301378903	0.254742960659295	0.348981590485884	0.263064830344137	0.0471282867590785	0.214826660920695	0.0989738687139079	0.303716654101816	0.222873317765243
"1600014C10Rik"	2.85476163362812	2.87595840442733	2.80872198889319	2.81398766455043	2.96445993653343	2.83850891028505	3.07690712204156	2.90713203899556	3.28474872264234	2.93049655542807	2.95914989729983	2.8683270979468
"1600015I10Rik"	-2.85457929970925	-2.94537269139541	-3.25077359235768	-2.96944598160432	-3.05013693056901	-3.11817528304911	-2.91514807549222	-2.97661879556894	-2.95467299408722	-2.86852033237717	-2.71264520486407	-3.10651380860271
"1700001C02Rik"	-1.81421826941591	-1.48369824003154	-1.29646503921346	-1.72066890377884	-1.77629723473269	-1.55711687774113	-1.64672803718821	-1.37575500446394	-1.69103600521867	-1.6075989168027	-1.33427408012922	-1.57919356391875
"1700001C19Rik"	0.504276846237374	0.562155391909675	0.170091442951012	0.174578282875213	0.210038838341688	0.719087569636123	0.60312308097452	0.62806008586861	0.502620501556103	0.504024368236696	0.306414764837895	0.766690220362569
"1700001G17Rik"	-2.1581954847	-2.2877985880569	-1.48696671726192	-2.17642997743194	-1.83319686876316	-2.13203845717589	-2.09486516644261	-1.87313062834107	-2.43940794800015	-2.13357655333769	-1.93660342853102	-1.90107301868338
"1700001K19Rik"	-1.29939442680954	-0.864446497366945	-0.915147568828063	-1.26076984599799	-1.06743401153211	-1.00308399385247	-1.08685839812255	-0.782181435361944	-0.877763506489135	-1.00172636900521	-1.0193154177074	-1.23229162261694
